ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CHN,China,emp,Number of persons engaged (in millions),,,239.774047851563,245.701858520508,251.468444824219,257.114318847656,264.729736328125,273.169952392578,293.514434814453,305.384552001953,295.659332275391,285.939880371094,280.995147705078,282.138305664063,287.754028320313,292.879516601563,301.519866943359,315.205444335938,329.188629150391,345.002471923828,360.956390380859,375.930297851563,386.572204589844,395.443145751953,407.258117675781,419.791931152344,431.858154296875,442.637634277344,454.202850341797,467.560119628906,484.668853759766,504.651824951172,529.559326171875,543.172302246094,557.972106933594,573.328002929688,587.222839355469,599.649719238281,617.746459960938,641.050842285156,660.476501464844,675.503479003906,682.740966796875,688.579162597656,693.913757324219,699.202392578125,705.6328125,713.376403808594,721.1416015625,728.701110839844,735.72314453125,742.675964355469,748.695434570313,753.550415039063,758.614318847656,763.212036132813,767.209350585938,771.038391113281,774.456359863281,777.627258300781,781.035522460938,784.713317871094,788.292846679688,791.642761230469,794.645629882813,797.335266113281,798.530334472656,799.186096191406,799.306640625,798.807739257813
CHN,China,irr,Real internal rate of return,,,0.18985141813755,0.214846476912498,0.202331006526947,0.197886973619461,0.207277804613113,0.199340164661407,0.213939502835274,0.184541419148445,0.156548798084259,0.122074961662292,0.122202724218369,0.12638546526432,0.151951357722282,0.170865416526794,0.170292064547539,0.158003121614456,0.142328396439552,0.158546432852745,0.16685776412487,0.15523137152195,0.137449011206627,0.130024388432503,0.112878404557705,0.10089148581028,0.0805427357554436,0.0749496817588806,0.0739685297012329,0.0692679136991501,0.07158362865448,0.0671872943639755,0.0675595998764038,0.0724562481045723,0.0761374682188034,0.0841553434729576,0.0848101675510407,0.0887119024991989,0.0947435796260834,0.0955008566379547,0.0965607017278671,0.101217523217201,0.104964978992939,0.111360512673855,0.129602342844009,0.137845605611801,0.131720274686813,0.130688220262527,0.124286398291588,0.112235859036446,0.113670483231545,0.113509826362133,0.101460114121437,0.097567081451416,0.102093957364559,0.102442488074303,0.108889639377594,0.112936228513718,0.106731250882149,0.101348079741001,0.101206719875336,0.100214935839176,0.0924208760261536,0.086602583527565,0.0834522694349289,0.0863964706659317,0.0862990170717239,0.0834833607077599,0.0803882628679276,0.0773612782359123
CHN,China,labsh,Share of labour compensation in GDP at current national prices,,,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.592168569564819,0.566812694072723,0.561033666133881,0.56735098361969,0.588390588760376,0.588529646396637,0.592412769794464,0.606276869773865,0.591961801052094,0.588033199310303,0.60328334569931,0.598127961158752,0.572884440422058,0.568218648433685,0.557359337806702,0.553081870079041,0.552076160907745,0.552654504776001,0.548255085945129,0.549982905387878,0.560340046882629,0.571143805980682,0.578006386756897,0.583168685436249,0.586252927780151,0.586252927780151,0.586252927780151,0.586252927780151
CHN,China,pl_c,"Price level of household consumption,  price level of USA GDPo in 2017=1",,,0.0462406016886234,0.0481584034860134,0.053650014102459,0.0532585456967354,0.055544663220644,0.0555320233106613,0.0614249669015408,0.0598413459956646,0.0632466822862625,0.0839559957385063,0.0825305134057999,0.0710040777921677,0.0711442828178406,0.073032982647419,0.0733015537261963,0.0774973854422569,0.0763288587331772,0.0767466500401497,0.0711915269494057,0.0698271244764328,0.0817053020000458,0.0941842421889305,0.0930264294147492,0.0983759015798569,0.0959615409374237,0.104293942451477,0.114810943603516,0.137899875640869,0.153758525848389,0.148924469947815,0.134854093194008,0.135824173688889,0.124401569366455,0.113321028649807,0.103787466883659,0.105245605111122,0.12596483528614,0.150565251708031,0.125762909650803,0.12295051664114,0.130885988473892,0.140164360404015,0.124205991625786,0.156432449817657,0.174155250191689,0.188247412443161,0.203508645296097,0.209740549325943,0.22012560069561,0.226573705673218,0.224213108420372,0.232613116502762,0.24518994987011,0.255803883075714,0.277229845523834,0.331124186515808,0.408356100320816,0.417532294988632,0.439815998077393,0.495059072971344,0.519611418247223,0.562365531921387,0.592588663101196,0.605490267276764,0.590270578861237,0.597744047641754,0.696445405483246,0.716501176357269
CHN,China,pl_con,"Price level of CCON (PPP/XR), price level of USA GDPo in 2017=1",,,0.045834593474865,0.0480997711420059,0.0526362992823124,0.0522964224219322,0.0543073415756226,0.0540270581841469,0.0596311017870903,0.0593532882630825,0.0653621330857277,0.0825550854206085,0.0783294290304184,0.0688670203089714,0.0694296360015869,0.0715622156858444,0.0721307322382927,0.0731752291321755,0.0719244480133057,0.0732797905802727,0.0685851648449898,0.0665956363081932,0.077547013759613,0.0894616171717644,0.0880425125360489,0.0927062407135963,0.0903322696685791,0.0979152694344521,0.107099249958992,0.125854089856148,0.141746386885643,0.135773092508316,0.122905224561691,0.123711816966534,0.11246208101511,0.102809824049473,0.0941403657197952,0.0955169647932053,0.114779211580753,0.136902898550034,0.116553537547588,0.113452792167664,0.119876518845558,0.128621578216553,0.114056073129177,0.14538910984993,0.163886100053787,0.17403344810009,0.185036838054657,0.188058450818062,0.195236206054688,0.199449196457863,0.196621552109718,0.201182812452316,0.209799125790596,0.215895250439644,0.240430861711502,0.295146256685257,0.373846024274826,0.390278398990631,0.418726563453674,0.502342343330383,0.518183529376984,0.565065920352936,0.60157573223114,0.620207130908966,0.611597001552582,0.629980087280273,0.735499262809753,0.755529642105103
CHN,China,pl_gdpo,"Price level of CGDPo (PPP/XR), price level of USA GDPo in 2017=1",,,0.049127534031868,0.0526093058288097,0.0595105402171612,0.0574261099100113,0.0607521235942841,0.0610864236950874,0.0727443248033524,0.0827191919088364,0.087824285030365,0.0890205651521683,0.0792174339294434,0.0745493248105049,0.077746294438839,0.0821179300546646,0.0862926542758942,0.0811015143990517,0.0808311626315117,0.0823443308472633,0.0842693746089935,0.0828272178769112,0.0973054170608521,0.109157986938953,0.11086555570364,0.119857497513294,0.117720507085323,0.124726258218288,0.135356977581978,0.155614510178566,0.176894307136536,0.165697425603867,0.151207625865936,0.150921732187271,0.137407839298248,0.119203858077526,0.112099468708038,0.116024538874626,0.136068031191826,0.152338817715645,0.134848207235336,0.134293362498283,0.146393582224846,0.168551251292229,0.143501624464989,0.17038232088089,0.188181400299072,0.201634481549263,0.214779183268547,0.21489030122757,0.219550266861916,0.221675723791122,0.220816940069199,0.22768297791481,0.239924520254135,0.249787047505379,0.2759869992733,0.326491177082062,0.398926615715027,0.409417033195496,0.431927472352982,0.498475581407547,0.522991597652435,0.572507321834564,0.600655555725098,0.612536549568176,0.603309452533722,0.625305533409119,0.707687437534332,0.712937653064728
CHN,China,pl_i,"Price level of capital formation,  price level of USA GDPo in 2017=1",,,0.0690074637532234,0.0778475180268288,0.0933254435658455,0.085025005042553,0.0906817093491554,0.091956801712513,0.124785259366035,0.163472056388855,0.178179606795311,0.118816740810871,0.0813883692026138,0.100091151893139,0.117063634097576,0.129830971360207,0.147496238350868,0.118391908705235,0.122009046375752,0.122489534318447,0.14936475455761,0.147342219948769,0.194821953773499,0.185059800744057,0.221288532018662,0.244876191020012,0.284466296434402,0.248027861118317,0.23610183596611,0.266381531953812,0.329881638288498,0.292132824659348,0.270538657903671,0.273243457078934,0.240087062120438,0.180102780461311,0.179558247327805,0.182183980941772,0.199356868863106,0.195905581116676,0.179128125309944,0.184792459011078,0.217950388789177,0.305053681135178,0.22360771894455,0.223178461194038,0.237252563238144,0.252335786819458,0.276874631643295,0.279260337352753,0.280168443918228,0.270899027585983,0.272689551115036,0.279041856527329,0.290289163589478,0.302394539117813,0.318948060274124,0.349694430828095,0.410458594560623,0.419745147228241,0.442116856575012,0.496093541383743,0.534018814563751,0.581746280193329,0.60769248008728,0.614374577999115,0.598280012607575,0.632923781871796,0.690346539020538,0.679047822952271
CHN,China,pl_k,"Price level of the capital services, price level of USA=1",,,,,,,3.39199757575989,3.20798516273499,3.50409936904907,3.04849219322205,2.81725192070007,2.40206170082092,2.26758670806885,2.33274030685425,2.61595511436462,2.75541234016418,2.68622398376465,2.53817844390869,2.30564999580383,2.44661784172058,2.58844971656799,2.30539393424988,2.23165416717529,2.28275966644287,2.03507804870605,1.81125295162201,1.39526796340942,1.32640266418457,1.36044120788574,1.36696791648865,1.39543771743774,1.0873726606369,0.968885481357575,0.875051200389862,0.782726883888245,0.685119271278381,0.614514231681824,0.629338502883911,0.708875060081482,0.713712692260742,0.58575576543808,0.577873945236206,0.623341083526611,0.713616251945496,0.565345108509064,0.647049248218536,0.641240417957306,0.641249179840088,0.621793687343597,0.567774474620819,0.605638206005096,0.617879033088684,0.549900352954865,0.52355945110321,0.544369697570801,0.518096029758453,0.53946715593338,0.597537338733673,0.663501620292664,0.60532933473587,0.590964198112488,0.642101168632507,0.648619532585144,0.651506662368774,0.650965094566345,0.650721728801727,0.61450606584549,0.629145503044128,0.632605493068695,0.598894417285919
CHN,China,pl_n,"Price level of the capital stock, price level of USA in 2017=1",,,0.141804531216621,0.143235266208649,0.145637527108192,0.147387608885765,0.149110555648804,0.149058938026428,0.152192056179047,0.158201172947884,0.160922273993492,0.164614707231522,0.161127433180809,0.164711266756058,0.164523258805275,0.166947424411774,0.168902322649956,0.167801886796951,0.170630499720573,0.169242650270462,0.172556668519974,0.175217002630234,0.194145902991295,0.219155699014664,0.221797004342079,0.236504152417183,0.228502109646797,0.242188408970833,0.270291149616241,0.303771495819092,0.3142349421978,0.28582763671875,0.261702120304108,0.256091475486755,0.241831421852112,0.209761872887611,0.190539374947548,0.190062746405602,0.212270617485046,0.228480324149132,0.190396904945374,0.186484172940254,0.202261716127396,0.234520852565765,0.176035791635513,0.195943281054497,0.204689979553223,0.208164110779762,0.204705789685249,0.202962636947632,0.209380105137825,0.20961157977581,0.21120186150074,0.216381594538689,0.229724392294884,0.235051676630974,0.241943687200546,0.266337901353836,0.308642446994782,0.299816459417343,0.311495780944824,0.345094174146652,0.373245090246201,0.398410499095917,0.417593985795975,0.417111337184906,0.404012322425842,0.434587210416794,0.469198495149612,0.457277923822403
CHN,China,pop,Population (in millions),,,579.577177525343,589.316980637563,599.942908868414,612.053059730567,624.568160905758,638.77029850747,652.377170847444,660.090621556992,656.36935168172,650.326190175772,659.034130387552,680.16450791241,702.172144379058,721.824579481208,742.360553733743,761.947231357662,782.962656436961,805.647693442462,827.601394,848.75971,869.485964,889.485372,908.464198,926.240885,942.685411,957.891272,972.205442,986.132202,1000.089235,1014.022212,1027.948987,1042.431412,1058.171976,1075.589361,1095.014109,1116.095476,1137.724227,1158.357397,1176.883674,1192.897284,1206.711244,1218.817055,1230.020031,1240.920535,1251.636186,1261.996012,1271.98235,1281.514832,1290.550765,1299.129752,1307.352257,1315.303521,1323.084641,1330.77638,1338.408647,1345.993888,1353.569484,1361.169419,1368.810615,1376.497639,1384.206401,1391.88333,1399.453965,1406.84787,1414.049351,1421.021791,1427.647786,1433.783686
CHN,China,rconna,Real consumption at constant 2017 national prices (in mil. 2017US$),,,144535.96875,149267.515625,148744.921875,162187.828125,173612.859375,180217.640625,184025.546875,161913.890625,166163.5,170553.296875,184586.53125,188343.046875,204819.96875,221556.046875,232201.75,245961.796875,237076.046875,257854.171875,260878.484375,277637.375,292350.9375,310455.03125,319799.5625,332913.4375,346909.125,359409.78125,387408.65625,415114.59375,441244.59375,465825.6875,496599.09375,557086.75,644800.9375,736345.4375,783948.5,840459.3125,904897.125,956125.0625,1003404.0625,1093726.875,1232158.625,1392363.5,1493737.875,1623679.375,1799024,1923348.875,2096446.375,2337927.75,2598866,2771043,3012118.75,3192677,3433734.5,3813503.75,4179605.5,4678310.5,5056456.5,5557826.5,6070841,6810547,7400153,7932979,8507697,9209667,9990200,10721723,11592681,12331125
CHN,China,rgdpe,Expenditure-side real GDP at chained PPPs (in mil. 2017US$),,,554906.4375,626291.125,584967.125,642037,693936.1875,718618.875,732355.875,698911.125,653809.875,557476,606995.3125,682242.4375,769554.8125,848763.25,873069.8125,898740.1875,873268.5,960898.75,1076008.5,1185134.125,1151329.75,1252818.875,1267655.375,1329181.5,1280487.875,1372711.875,1576768,1654903.375,1680611.625,1699062.5,1835521,1964411.75,2218213.5,2455282.25,2554891.5,2734961.75,2886488.5,2891000.25,2916157.25,3073974.25,3311326,3552449.75,3905992.5,4327762.5,4660242,4897091.5,4907700,5144599,5514430,5983303.5,6559405.5,7129783,7976863.5,8890609,9853383,10853901,11386127,12306399,13861263,14823930,15725230,16450837,17117492,17866282,18611202,19501140,19508708,20056066
CHN,China,rgdpna,Real GDP at constant 2017 national prices (in mil. 2017US$),,,557468.3125,630467.125,586751.375,641581.4375,695460.25,718725.3125,739635.3125,724461.0625,689786.875,558305.375,591366.25,677432.875,771682.9375,857507.25,885350.75,889345.4375,865986.375,953460.25,1085341.125,1182455.75,1173581.875,1261324.375,1299351.25,1391712,1349881.875,1428767,1594763.125,1719783.125,1804728.625,1861601.125,2031704.875,2178264.75,2414971,2602347.25,2780601,3008488,3142030,3153668.75,3165272,3300483.75,3556377.75,3920962.75,4256331,4657186.5,4990733,5274995,5305999.5,5573186,5962253,6370915,6969823,7496914,8225812.5,9019761,9982318,10976751,11616248,12577917,13947309,14918415,15416000,16562428,17711682,18379366,19132416,19687162,19841296,20572606
CHN,China,rgdpo,Output-side real GDP at chained PPPs (in mil. 2017US$),,,558018.375,628424.125,583444.6875,642968.5,688502.875,711932.8125,726526.625,694188.75,652545.8125,554673.5625,600626.4375,674771.6875,762317.125,843119.75,867200.875,892459.375,866469.3125,951517.6875,1069680.5,1173451.125,1139618.25,1242443.125,1264736.375,1323576,1272720.75,1364091,1573643.875,1653973.375,1678407.5,1690707.875,1811746.875,1951130,2217259.75,2513141.5,2591463,2727283.75,2899746.5,2904513.25,2856361.25,3006093.75,3285450.5,3587539.75,3854175,4257891,4580774.5,4742227.5,4759017.5,5037556.5,5420106.5,5898086,6458509,7056661.5,7876309.5,8767904,9562662,10522240,11210087,12166251,13847619,14969009,15920895,16563043,17369238,17985756,18591710,19687162,19729128,20257660
CHN,China,rkna,Capital services at constant 2017 national prices (2017=1),,,,,,,0.004209526348859,0.0045396834611892,0.0051464843563735,0.0060519967228174,0.0067762108519673,0.0068187527358532,0.0066963573917746,0.0067508947104215,0.006973314564675,0.0073832469061017,0.0079526836052537,0.0082412995398044,0.0085092857480049,0.0088747041299939,0.0096510583534836,0.0105038983747363,0.011346030049026,0.0122415674850345,0.0132863316684961,0.0145583767443895,0.0156705938279629,0.0168395228683949,0.0184582602232695,0.0201107580214739,0.0219055768102407,0.0235257148742676,0.0254127215594053,0.0275905542075634,0.0303259212523699,0.0337151624262333,0.0372147746384144,0.040949858725071,0.0452323406934738,0.0479486212134361,0.0503891296684742,0.0536981411278248,0.0590427927672863,0.0669468194246292,0.0754891037940979,0.0841661989688873,0.0935645699501038,0.103591337800026,0.115836672484875,0.128749027848244,0.14254204928875,0.158123478293419,0.176131263375282,0.199696779251099,0.227184653282166,0.257956326007843,0.290957391262054,0.32557213306427,0.365414083003998,0.419027626514435,0.479354023933411,0.542249023914337,0.610160946846008,0.68216335773468,0.756438970565796,0.834252893924713,0.915516972541809,1,1.0898609161377,1.18227791786194
CHN,China,rnna,Capital stock at constant 2017 national prices (in mil. 2017US$),,,310990.59375,334352.625,360667.6875,383670.40625,411124.9375,440888.09375,494695.40625,574450.375,639094.375,647244.6875,640185.125,648232,670631.8125,709838.4375,764008.4375,792162.9375,819100.3125,854370.5,928408.75,1009910.9375,1089678,1174148.125,1272041.875,1391132,1499798.375,1610653.75,1748916.25,1887810,2050125.625,2201382,2373196.25,2564520,2788375.5,3062348.5,3355765.75,3667099,4025249,4280796,4507292,4792657,5221935,5844427,6537489.5,7287129,8110573,8979761,10003681,11063193,12185232,13473339,14960161,16804928,18906530,21265522,23925228,26898422,30215794,34513832,39311248,44421292,49921088,55871108,62120152,68791656,75896304,83349168,91322456,99608664
